//Unpacked NPC drops dump - by Emperor
//When setting "isRare" to true; it will create a drop with all values set to 0.
//Format: [npcId]: itemId, rate, min-amt, max-amt, isRare
[2889]: 377, 76.0, 1, 1, false
[2889]: 301, 82.0, 1, 1, false
[2889]: 29, 78.0, 1, 1, false
[2889]: 1781, 68.0, 1, 1, false
[2889]: 995, 64.0, 355, 355, false
[2889]: 231, 55.0, 1, 1, false
[2889]: 987, 53.0, 1, 1, false
[2889]: 985, 36.0, 1, 1, false
[2889]: 2366, 8.0, 1, 1, false
[2889]: 0, 0.0, 0, 0, true
[6755]: 592, 100.0, 1, 1, false
[6755]: 1333, 74.0, 1, 1, false
[6755]: 1185, 68.0, 1, 1, false
[6755]: 4675, 46.0, 1, 1, false
[6755]: 830, 2.0, 5, 5, false
[6755]: 1727, 75.0, 1, 1, false
[6755]: 11074, 97.0, 1, 1, false
[6755]: 1677, 1.0, 1, 1, false
[6755]: 1639, 55.0, 1, 1, false
[6755]: 1673, 89.0, 1, 1, false
[6755]: 1654, 99.0, 1, 1, false
[6755]: 1635, 96.0, 1, 1, false
[6755]: 2566, 1.0, 1, 1, false
[6755]: 2552, 1.0, 1, 1, false
[6755]: 2568, 69.0, 1, 1, false
[6755]: 2550, 68.0, 1, 1, false
[6755]: 1641, 61.0, 1, 1, false
[6755]: 11072, 85.0, 1, 1, false
[6755]: 1656, 75.0, 1, 1, false
[6755]: 1637, 78.0, 1, 1, false
[6755]: 995, 71.0, 1, 1, false
[6755]: 1619, 51.0, 1, 1, false
[6755]: 1617, 62.0, 1, 1, false
[6755]: 405, 68.0, 1, 1, false
[6755]: 2357, 85.0, 1, 1, false
[6755]: 444, 86.0, 1, 1, false
[6755]: 970, 76.0, 1, 1, false
[6755]: 9032, 97.0, 1, 1, false
[6755]: 1939, 80.0, 1, 1, false
[6755]: 950, 93.0, 1, 1, false
[6755]: 2007, 75.0, 10, 10, false
[6755]: 207, 65.0, 1, 1, false
[6755]: 215, 5.0, 1, 1, false
[6755]: 211, 4.0, 1, 1, false
[6755]: 209, 34.0, 1, 1, false
[6755]: 203, 29.0, 1, 1, false
[6755]: 1462, 63.0, 1, 1, false
[6755]: 987, 1.0, 1, 1, false
[6755]: 985, 2.0, 1, 1, false
[6755]: 0, 0.0, 0, 0, true
[6754]: 592, 100.0, 1, 1, false
[6754]: 1333, 59.0, 1, 1, false
[6754]: 1185, 56.0, 1, 1, false
[6754]: 4675, 50.0, 1, 1, false
[6754]: 830, 88.0, 5, 5, false
[6754]: 1727, 91.0, 1, 1, false
[6754]: 11074, 85.0, 1, 1, false
[6754]: 1677, 1.0, 1, 1, false
[6754]: 1639, 70.0, 1, 1, false
[6754]: 1673, 75.0, 1, 1, false
[6754]: 1654, 84.0, 1, 1, false
[6754]: 1635, 79.0, 1, 1, false
[6754]: 2566, 1.0, 1, 1, false
[6754]: 2552, 1.0, 1, 1, false
[6754]: 2568, 60.0, 1, 1, false
[6754]: 2550, 58.0, 1, 1, false
[6754]: 1641, 63.0, 1, 1, false
[6754]: 11072, 99.0, 1, 1, false
[6754]: 1656, 82.0, 1, 1, false
[6754]: 1637, 89.0, 1, 1, false
[6754]: 995, 73.0, 1, 1, false
[6754]: 1619, 47.0, 1, 1, false
[6754]: 1617, 70.0, 1, 1, false
[6754]: 405, 63.0, 1, 1, false
[6754]: 2357, 85.0, 1, 1, false
[6754]: 444, 97.0, 1, 1, false
[6754]: 970, 91.0, 1, 1, false
[6754]: 9032, 97.0, 1, 1, false
[6754]: 1939, 78.0, 1, 1, false
[6754]: 950, 80.0, 1, 1, false
[6754]: 2007, 96.0, 10, 10, false
[6754]: 207, 64.0, 1, 1, false
[6754]: 215, 4.0, 1, 1, false
[6754]: 211, 1.0, 1, 1, false
[6754]: 209, 49.0, 1, 1, false
[6754]: 203, 30.0, 1, 1, false
[6754]: 1462, 4.0, 1, 1, false
[6754]: 987, 4.0, 1, 1, false
[6754]: 985, 2.0, 1, 1, false
[6754]: 0, 0.0, 0, 0, true
[6753]: 592, 100.0, 1, 1, false
[6753]: 1333, 55.0, 1, 1, false
[6753]: 1185, 72.0, 1, 1, false
[6753]: 4675, 37.0, 1, 1, false
[6753]: 830, 7.0, 5, 5, false
[6753]: 1727, 80.0, 1, 1, false
[6753]: 11074, 75.0, 1, 1, false
[6753]: 1677, 1.0, 1, 1, false
[6753]: 1639, 61.0, 1, 1, false
[6753]: 1673, 85.0, 1, 1, false
[6753]: 1654, 84.0, 1, 1, false
[6753]: 1635, 80.0, 1, 1, false
[6753]: 2566, 1.0, 1, 1, false
[6753]: 2552, 1.0, 1, 1, false
[6753]: 2568, 67.0, 1, 1, false
[6753]: 2550, 73.0, 1, 1, false
[6753]: 1641, 68.0, 1, 1, false
[6753]: 11072, 78.0, 1, 1, false
[6753]: 1656, 83.0, 1, 1, false
[6753]: 1637, 76.0, 1, 1, false
[6753]: 995, 67.0, 1, 1, false
[6753]: 1619, 47.0, 1, 1, false
[6753]: 1617, 56.0, 1, 1, false
[6753]: 405, 64.0, 1, 1, false
[6753]: 2357, 88.0, 1, 1, false
[6753]: 444, 95.0, 1, 1, false
[6753]: 970, 75.0, 1, 1, false
[6753]: 9032, 96.0, 1, 1, false
[6753]: 1939, 80.0, 1, 1, false
[6753]: 950, 95.0, 1, 1, false
[6753]: 2007, 79.0, 10, 10, false
[6753]: 207, 5.0, 1, 1, false
[6753]: 215, 7.0, 1, 1, false
[6753]: 211, 55.0, 1, 1, false
[6753]: 209, 46.0, 1, 1, false
[6753]: 203, 43.0, 1, 1, false
[6753]: 1462, 9.0, 1, 1, false
[6753]: 987, 9.0, 1, 1, false
[6753]: 985, 3.0, 1, 1, false
[6753]: 0, 0.0, 0, 0, true
[6759]: 592, 100.0, 1, 1, false
[6759]: 1333, 71.0, 1, 1, false
[6759]: 1185, 58.0, 1, 1, false
[6759]: 4675, 35.0, 1, 1, false
[6759]: 830, 2.0, 5, 5, false
[6759]: 1727, 92.0, 1, 1, false
[6759]: 11074, 77.0, 1, 1, false
[6759]: 1677, 1.0, 1, 1, false
[6759]: 1639, 72.0, 1, 1, false
[6759]: 1673, 81.0, 1, 1, false
[6759]: 1654, 88.0, 1, 1, false
[6759]: 1635, 82.0, 1, 1, false
[6759]: 2566, 1.0, 1, 1, false
[6759]: 2552, 1.0, 1, 1, false
[6759]: 2568, 72.0, 1, 1, false
[6759]: 2550, 66.0, 1, 1, false
[6759]: 1641, 66.0, 1, 1, false
[6759]: 11072, 83.0, 1, 1, false
[6759]: 1656, 89.0, 1, 1, false
[6759]: 1637, 77.0, 1, 1, false
[6759]: 995, 62.0, 1, 1, false
[6759]: 1619, 32.0, 1, 1, false
[6759]: 1617, 60.0, 1, 1, false
[6759]: 405, 55.0, 1, 1, false
[6759]: 2357, 85.0, 1, 1, false
[6759]: 444, 76.0, 1, 1, false
[6759]: 970, 90.0, 1, 1, false
[6759]: 9032, 84.0, 1, 1, false
[6759]: 1939, 97.0, 1, 1, false
[6759]: 950, 99.0, 1, 1, false
[6759]: 2007, 82.0, 10, 10, false
[6759]: 207, 7.0, 1, 1, false
[6759]: 215, 7.0, 1, 1, false
[6759]: 211, 8.0, 1, 1, false
[6759]: 209, 45.0, 1, 1, false
[6759]: 203, 40.0, 1, 1, false
[6759]: 1462, 8.0, 1, 1, false
[6759]: 987, 8.0, 1, 1, false
[6759]: 985, 5.0, 1, 1, false
[6759]: 0, 0.0, 0, 0, true
[6758]: 592, 100.0, 1, 1, false
[6758]: 1333, 73.0, 1, 1, false
[6758]: 1185, 67.0, 1, 1, false
[6758]: 4675, 46.0, 1, 1, false
[6758]: 830, 8.0, 5, 5, false
[6758]: 1727, 97.0, 1, 1, false
[6758]: 11074, 86.0, 1, 1, false
[6758]: 1677, 1.0, 1, 1, false
[6758]: 1639, 64.0, 1, 1, false
[6758]: 1673, 81.0, 1, 1, false
[6758]: 1654, 89.0, 1, 1, false
[6758]: 1635, 86.0, 1, 1, false
[6758]: 2566, 1.0, 1, 1, false
[6758]: 2552, 1.0, 1, 1, false
[6758]: 2568, 72.0, 1, 1, false
[6758]: 2550, 72.0, 1, 1, false
[6758]: 1641, 65.0, 1, 1, false
[6758]: 11072, 79.0, 1, 1, false
[6758]: 1656, 76.0, 1, 1, false
[6758]: 1637, 89.0, 1, 1, false
[6758]: 995, 55.0, 1, 1, false
[6758]: 1619, 46.0, 1, 1, false
[6758]: 1617, 69.0, 1, 1, false
[6758]: 405, 74.0, 1, 1, false
[6758]: 2357, 97.0, 1, 1, false
[6758]: 444, 87.0, 1, 1, false
[6758]: 970, 94.0, 1, 1, false
[6758]: 9032, 93.0, 1, 1, false
[6758]: 1939, 75.0, 1, 1, false
[6758]: 950, 79.0, 1, 1, false
[6758]: 2007, 92.0, 10, 10, false
[6758]: 207, 5.0, 1, 1, false
[6758]: 215, 7.0, 1, 1, false
[6758]: 211, 2.0, 1, 1, false
[6758]: 209, 39.0, 1, 1, false
[6758]: 203, 41.0, 1, 1, false
[6758]: 1462, 4.0, 1, 1, false
[6758]: 987, 4.0, 1, 1, false
[6758]: 985, 5.0, 1, 1, false
[6758]: 0, 0.0, 0, 0, true
[6757]: 592, 100.0, 1, 1, false
[6757]: 1333, 74.0, 1, 1, false
[6757]: 1185, 66.0, 1, 1, false
[6757]: 4675, 50.0, 1, 1, false
[6757]: 830, 3.0, 5, 5, false
[6757]: 1727, 78.0, 1, 1, false
[6757]: 11074, 77.0, 1, 1, false
[6757]: 1677, 1.0, 1, 1, false
[6757]: 1639, 70.0, 1, 1, false
[6757]: 1673, 77.0, 1, 1, false
[6757]: 1654, 90.0, 1, 1, false
[6757]: 1635, 95.0, 1, 1, false
[6757]: 2566, 1.0, 1, 1, false
[6757]: 2552, 1.0, 1, 1, false
[6757]: 2568, 66.0, 1, 1, false
[6757]: 2550, 66.0, 1, 1, false
[6757]: 1641, 59.0, 1, 1, false
[6757]: 11072, 75.0, 1, 1, false
[6757]: 1656, 88.0, 1, 1, false
[6757]: 1637, 84.0, 1, 1, false
[6757]: 995, 68.0, 1, 1, false
[6757]: 1619, 45.0, 1, 1, false
[6757]: 1617, 55.0, 1, 1, false
[6757]: 405, 71.0, 1, 1, false
[6757]: 2357, 77.0, 1, 1, false
[6757]: 444, 77.0, 1, 1, false
[6757]: 970, 80.0, 1, 1, false
[6757]: 9032, 75.0, 1, 1, false
[6757]: 1939, 87.0, 1, 1, false
[6757]: 950, 77.0, 1, 1, false
[6757]: 2007, 79.0, 10, 10, false
[6757]: 207, 8.0, 1, 1, false
[6757]: 215, 1.0, 1, 1, false
[6757]: 211, 6.0, 1, 1, false
[6757]: 209, 54.0, 1, 1, false
[6757]: 203, 49.0, 1, 1, false
[6757]: 1462, 2.0, 1, 1, false
[6757]: 987, 9.0, 1, 1, false
[6757]: 985, 3.0, 1, 1, false
[6757]: 0, 0.0, 0, 0, true
[6756]: 592, 100.0, 1, 1, false
[6756]: 1333, 72.0, 1, 1, false
[6756]: 1185, 61.0, 1, 1, false
[6756]: 4675, 47.0, 1, 1, false
[6756]: 830, 3.0, 5, 5, false
[6756]: 1727, 87.0, 1, 1, false
[6756]: 11074, 76.0, 1, 1, false
[6756]: 1677, 1.0, 1, 1, false
[6756]: 1639, 56.0, 1, 1, false
[6756]: 1673, 92.0, 1, 1, false
[6756]: 1654, 83.0, 1, 1, false
[6756]: 1635, 84.0, 1, 1, false
[6756]: 2566, 1.0, 1, 1, false
[6756]: 2552, 1.0, 1, 1, false
[6756]: 2568, 68.0, 1, 1, false
[6756]: 2550, 62.0, 1, 1, false
[6756]: 1641, 57.0, 1, 1, false
[6756]: 11072, 85.0, 1, 1, false
[6756]: 1656, 78.0, 1, 1, false
[6756]: 1637, 85.0, 1, 1, false
[6756]: 995, 60.0, 1, 1, false
[6756]: 1619, 26.0, 1, 1, false
[6756]: 1617, 63.0, 1, 1, false
[6756]: 405, 56.0, 1, 1, false
[6756]: 2357, 93.0, 1, 1, false
[6756]: 444, 94.0, 1, 1, false
[6756]: 970, 90.0, 1, 1, false
[6756]: 9032, 83.0, 1, 1, false
[6756]: 1939, 97.0, 1, 1, false
[6756]: 950, 85.0, 1, 1, false
[6756]: 2007, 84.0, 10, 10, false
[6756]: 207, 5.0, 1, 1, false
[6756]: 215, 6.0, 1, 1, false
[6756]: 211, 8.0, 1, 1, false
[6756]: 209, 52.0, 1, 1, false
[6756]: 203, 50.0, 1, 1, false
[6756]: 1462, 1.0, 1, 1, false
[6756]: 987, 1.0, 1, 1, false
[6756]: 985, 8.0, 1, 1, false
[6756]: 0, 0.0, 0, 0, true
[6763]: 526, 100.0, 1, 1, false
[6763]: 886, 60.0, 1, 1, false
[6763]: 890, 73.0, 1, 1, false
[6763]: 9142, 86.0, 1, 1, false
[6763]: 1321, 92.0, 1, 1, false
[6763]: 1323, 93.0, 1, 1, false
[6763]: 1325, 99.0, 1, 1, false
[6763]: 1329, 61.0, 1, 1, false
[6763]: 1371, 71.0, 1, 1, false
[6763]: 808, 64.0, 1, 1, false
[6763]: 1241, 82.0, 1, 1, false
[6763]: 857, 86.0, 1, 1, false
[6763]: 565, 57.0, 3, 3, false
[6763]: 560, 78.0, 1, 3, false
[6763]: 554, 65.0, 75, 75, false
[6763]: 4699, 62.0, 25, 25, false
[6763]: 199, 84.0, 1, 1, false
[6763]: 201, 93.0, 1, 1, false
[6763]: 203, 79.0, 1, 1, false
[6763]: 205, 76.0, 1, 1, false
[6763]: 207, 58.0, 1, 1, false
[6763]: 209, 56.0, 1, 1, false
[6763]: 211, 69.0, 1, 1, false
[6763]: 213, 63.0, 1, 1, false
[6763]: 215, 57.0, 1, 1, false
[6763]: 2485, 69.0, 1, 1, false
[6763]: 217, 59.0, 1, 1, false
[6763]: 995, 89.0, 1, 106, false
[6763]: 1835, 89.0, 1, 1, false
[6763]: 2354, 80.0, 3, 3, false
[6763]: 1641, 94.0, 1, 1, false
[6763]: 161, 79.0, 1, 1, false
[6763]: 1833, 77.0, 1, 1, false
[6763]: 6384, 97.0, 1, 1, false
[6763]: 954, 97.0, 3, 3, false
[6763]: 946, 77.0, 1, 1, false
[6763]: 2357, 80.0, 1, 1, false
[6763]: 2356, 64.0, 3, 3, false
[6763]: 442, 74.0, 1, 1, false
[6763]: 1623, 71.0, 1, 1, false
[6763]: 1621, 70.0, 1, 1, false
[6763]: 1619, 67.0, 1, 1, false
[6763]: 9737, 45.0, 3, 3, false
[6763]: 9745, 31.0, 1, 1, false
[6763]: 9418, 53.0, 1, 1, false
[6763]: 2359, 45.0, 1, 1, false
[6763]: 987, 27.0, 1, 1, false
[6763]: 1462, 2.0, 1, 1, false
[6762]: 526, 100.0, 1, 1, false
[6762]: 886, 70.0, 1, 1, false
[6762]: 890, 73.0, 1, 1, false
[6762]: 9142, 89.0, 1, 1, false
[6762]: 1321, 85.0, 1, 1, false
[6762]: 1323, 75.0, 1, 1, false
[6762]: 1325, 76.0, 1, 1, false
[6762]: 1329, 62.0, 1, 1, false
[6762]: 1371, 65.0, 1, 1, false
[6762]: 808, 69.0, 1, 1, false
[6762]: 1241, 94.0, 1, 1, false
[6762]: 857, 78.0, 1, 1, false
[6762]: 565, 64.0, 3, 3, false
[6762]: 560, 79.0, 1, 3, false
[6762]: 554, 69.0, 75, 75, false
[6762]: 4699, 59.0, 25, 25, false
[6762]: 199, 86.0, 1, 1, false
[6762]: 201, 83.0, 1, 1, false
[6762]: 203, 99.0, 1, 1, false
[6762]: 205, 89.0, 1, 1, false
[6762]: 207, 58.0, 1, 1, false
[6762]: 209, 73.0, 1, 1, false
[6762]: 211, 74.0, 1, 1, false
[6762]: 213, 71.0, 1, 1, false
[6762]: 215, 70.0, 1, 1, false
[6762]: 2485, 61.0, 1, 1, false
[6762]: 217, 55.0, 1, 1, false
[6762]: 995, 78.0, 1, 106, false
[6762]: 1835, 91.0, 1, 1, false
[6762]: 2354, 82.0, 3, 3, false
[6762]: 1641, 78.0, 1, 1, false
[6762]: 161, 97.0, 1, 1, false
[6762]: 1833, 92.0, 1, 1, false
[6762]: 6384, 91.0, 1, 1, false
[6762]: 954, 82.0, 3, 3, false
[6762]: 946, 95.0, 1, 1, false
[6762]: 2357, 80.0, 1, 1, false
[6762]: 2356, 66.0, 3, 3, false
[6762]: 442, 69.0, 1, 1, false
[6762]: 1623, 72.0, 1, 1, false
[6762]: 1621, 70.0, 1, 1, false
[6762]: 1619, 73.0, 1, 1, false
[6762]: 9737, 48.0, 3, 3, false
[6762]: 9745, 38.0, 1, 1, false
[6762]: 9418, 48.0, 1, 1, false
[6762]: 2359, 45.0, 1, 1, false
[6762]: 987, 54.0, 1, 1, false
[6762]: 1462, 8.0, 1, 1, false
[6761]: 526, 100.0, 1, 1, false
[6761]: 886, 65.0, 1, 1, false
[6761]: 890, 57.0, 1, 1, false
[6761]: 9142, 94.0, 1, 1, false
[6761]: 1321, 92.0, 1, 1, false
[6761]: 1323, 95.0, 1, 1, false
[6761]: 1325, 97.0, 1, 1, false
[6761]: 1329, 72.0, 1, 1, false
[6761]: 1371, 61.0, 1, 1, false
[6761]: 808, 60.0, 1, 1, false
[6761]: 1241, 97.0, 1, 1, false
[6761]: 857, 93.0, 1, 1, false
[6761]: 565, 69.0, 3, 3, false
[6761]: 560, 89.0, 1, 3, false
[6761]: 554, 67.0, 75, 75, false
[6761]: 4699, 66.0, 25, 25, false
[6761]: 199, 99.0, 1, 1, false
[6761]: 201, 97.0, 1, 1, false
[6761]: 203, 94.0, 1, 1, false
[6761]: 205, 92.0, 1, 1, false
[6761]: 207, 70.0, 1, 1, false
[6761]: 209, 61.0, 1, 1, false
[6761]: 211, 64.0, 1, 1, false
[6761]: 213, 62.0, 1, 1, false
[6761]: 215, 64.0, 1, 1, false
[6761]: 2485, 71.0, 1, 1, false
[6761]: 217, 60.0, 1, 1, false
[6761]: 995, 75.0, 1, 106, false
[6761]: 1835, 77.0, 1, 1, false
[6761]: 2354, 90.0, 3, 3, false
[6761]: 1641, 93.0, 1, 1, false
[6761]: 161, 94.0, 1, 1, false
[6761]: 1833, 84.0, 1, 1, false
[6761]: 6384, 85.0, 1, 1, false
[6761]: 954, 86.0, 3, 3, false
[6761]: 946, 77.0, 1, 1, false
[6761]: 2357, 98.0, 1, 1, false
[6761]: 2356, 74.0, 3, 3, false
[6761]: 442, 59.0, 1, 1, false
[6761]: 1623, 63.0, 1, 1, false
[6761]: 1621, 68.0, 1, 1, false
[6761]: 1619, 69.0, 1, 1, false
[6761]: 9737, 29.0, 3, 3, false
[6761]: 9745, 46.0, 1, 1, false
[6761]: 9418, 46.0, 1, 1, false
[6761]: 2359, 49.0, 1, 1, false
[6761]: 987, 41.0, 1, 1, false
[6761]: 1462, 67.0, 1, 1, false
[6760]: 592, 100.0, 1, 1, false
[6760]: 1333, 73.0, 1, 1, false
[6760]: 1185, 65.0, 1, 1, false
[6760]: 4675, 32.0, 1, 1, false
[6760]: 830, 8.0, 5, 5, false
[6760]: 1727, 86.0, 1, 1, false
[6760]: 11074, 92.0, 1, 1, false
[6760]: 1677, 1.0, 1, 1, false
[6760]: 1639, 63.0, 1, 1, false
[6760]: 1673, 92.0, 1, 1, false
[6760]: 1654, 84.0, 1, 1, false
[6760]: 1635, 91.0, 1, 1, false
[6760]: 2566, 1.0, 1, 1, false
[6760]: 2552, 1.0, 1, 1, false
[6760]: 2568, 72.0, 1, 1, false
[6760]: 2550, 69.0, 1, 1, false
[6760]: 1641, 70.0, 1, 1, false
[6760]: 11072, 91.0, 1, 1, false
[6760]: 1656, 86.0, 1, 1, false
[6760]: 1637, 85.0, 1, 1, false
[6760]: 995, 57.0, 1, 1, false
[6760]: 1619, 51.0, 1, 1, false
[6760]: 1617, 68.0, 1, 1, false
[6760]: 405, 69.0, 1, 1, false
[6760]: 2357, 87.0, 1, 1, false
[6760]: 444, 99.0, 1, 1, false
[6760]: 970, 98.0, 1, 1, false
[6760]: 9032, 85.0, 1, 1, false
[6760]: 1939, 81.0, 1, 1, false
[6760]: 950, 93.0, 1, 1, false
[6760]: 2007, 90.0, 10, 10, false
[6760]: 207, 72.0, 1, 1, false
[6760]: 215, 9.0, 1, 1, false
[6760]: 211, 6.0, 1, 1, false
[6760]: 209, 53.0, 1, 1, false
[6760]: 203, 44.0, 1, 1, false
[6760]: 1462, 7.0, 1, 1, false
[6760]: 987, 1.0, 1, 1, false
[6760]: 985, 55.0, 1, 1, false
[6760]: 0, 0.0, 0, 0, true
[6767]: 526, 100.0, 1, 1, false
[6767]: 532, 100.0, 1, 1, false
[6767]: 199, 80.0, 1, 1, false
[6767]: 201, 95.0, 1, 1, false
[6767]: 203, 88.0, 1, 1, false
[6767]: 205, 94.0, 1, 1, false
[6767]: 207, 56.0, 1, 1, false
[6767]: 209, 72.0, 1, 1, false
[6767]: 211, 59.0, 1, 1, false
[6767]: 213, 67.0, 1, 1, false
[6767]: 215, 48.0, 1, 1, false
[6767]: 217, 25.0, 1, 1, false
[6767]: 2485, 28.0, 1, 1, false
[6767]: 1203, 91.0, 1, 1, false
[6767]: 1137, 80.0, 1, 1, false
[6767]: 882, 99.0, 1, 1, false
[6767]: 1420, 85.0, 1, 1, false
[6767]: 1349, 80.0, 1, 1, false
[6767]: 1199, 69.0, 1, 1, false
[6767]: 884, 69.0, 1, 12, false
[6767]: 1279, 62.0, 1, 1, false
[6767]: 1323, 30.0, 1, 1, false
[6767]: 886, 52.0, 1, 1, false
[6767]: 2366, 2.0, 1, 1, false
[6767]: 830, 9.0, 5, 5, false
[6767]: 1247, 4.0, 1, 1, false
[6767]: 556, 99.0, 1, 12, false
[6767]: 555, 82.0, 1, 2, false
[6767]: 557, 90.0, 1, 1, false
[6767]: 554, 79.0, 2, 2, false
[6767]: 558, 87.0, 1, 2, false
[6767]: 562, 57.0, 2, 3, false
[6767]: 561, 57.0, 1, 2, false
[6767]: 564, 65.0, 2, 2, false
[6767]: 563, 61.0, 2, 2, false
[6767]: 1623, 68.0, 1, 1, false
[6767]: 1621, 49.0, 1, 1, false
[6767]: 1619, 35.0, 1, 1, false
[6767]: 1617, 6.0, 1, 1, false
[6767]: 995, 92.0, 1, 1, false
[6767]: 1925, 67.0, 1, 1, false
[6767]: 1947, 58.0, 1, 1, false
[6767]: 440, 74.0, 1, 1, false
[6767]: 2349, 72.0, 1, 1, false
[6767]: 1442, 43.0, 1, 1, false
[6767]: 1452, 37.0, 1, 1, false
[6767]: 1462, 48.0, 1, 1, false
[6767]: 0, 0.0, 0, 0, true
[6767]: 987, 8.0, 1, 1, false
[6767]: 985, 2.0, 1, 1, false
[6766]: 526, 100.0, 1, 1, false
[6766]: 532, 100.0, 1, 1, false
[6766]: 199, 78.0, 1, 1, false
[6766]: 201, 98.0, 1, 1, false
[6766]: 203, 91.0, 1, 1, false
[6766]: 205, 94.0, 1, 1, false
[6766]: 207, 58.0, 1, 1, false
[6766]: 209, 67.0, 1, 1, false
[6766]: 211, 64.0, 1, 1, false
[6766]: 213, 56.0, 1, 1, false
[6766]: 215, 44.0, 1, 1, false
[6766]: 217, 49.0, 1, 1, false
[6766]: 2485, 49.0, 1, 1, false
[6766]: 1203, 86.0, 1, 1, false
[6766]: 1137, 80.0, 1, 1, false
[6766]: 882, 84.0, 1, 1, false
[6766]: 1420, 76.0, 1, 1, false
[6766]: 1349, 98.0, 1, 1, false
[6766]: 1199, 73.0, 1, 1, false
[6766]: 884, 59.0, 1, 12, false
[6766]: 1279, 67.0, 1, 1, false
[6766]: 1323, 33.0, 1, 1, false
[6766]: 886, 40.0, 1, 1, false
[6766]: 2366, 7.0, 1, 1, false
[6766]: 830, 6.0, 5, 5, false
[6766]: 1247, 7.0, 1, 1, false
[6766]: 556, 94.0, 1, 12, false
[6766]: 555, 79.0, 1, 2, false
[6766]: 557, 90.0, 1, 1, false
[6766]: 554, 84.0, 2, 2, false
[6766]: 558, 89.0, 1, 2, false
[6766]: 562, 61.0, 2, 3, false
[6766]: 561, 67.0, 1, 2, false
[6766]: 564, 62.0, 2, 2, false
[6766]: 563, 64.0, 2, 2, false
[6766]: 1623, 56.0, 1, 1, false
[6766]: 1621, 47.0, 1, 1, false
[6766]: 1619, 34.0, 1, 1, false
[6766]: 1617, 3.0, 1, 1, false
[6766]: 995, 94.0, 1, 1, false
[6766]: 1925, 65.0, 1, 1, false
[6766]: 1947, 62.0, 1, 1, false
[6766]: 440, 73.0, 1, 1, false
[6766]: 2349, 58.0, 1, 1, false
[6766]: 1442, 29.0, 1, 1, false
[6766]: 1452, 54.0, 1, 1, false
[6766]: 1462, 52.0, 1, 1, false
[6766]: 0, 0.0, 0, 0, true
[6766]: 987, 8.0, 1, 1, false
[6766]: 985, 9.0, 1, 1, false
[6765]: 526, 100.0, 1, 1, false
[6765]: 532, 100.0, 1, 1, false
[6765]: 199, 93.0, 1, 1, false
[6765]: 201, 93.0, 1, 1, false
[6765]: 203, 96.0, 1, 1, false
[6765]: 205, 91.0, 1, 1, false
[6765]: 207, 59.0, 1, 1, false
[6765]: 209, 72.0, 1, 1, false
[6765]: 211, 66.0, 1, 1, false
[6765]: 213, 69.0, 1, 1, false
[6765]: 215, 25.0, 1, 1, false
[6765]: 217, 33.0, 1, 1, false
[6765]: 2485, 46.0, 1, 1, false
[6765]: 1203, 86.0, 1, 1, false
[6765]: 1137, 96.0, 1, 1, false
[6765]: 882, 94.0, 1, 1, false
[6765]: 1420, 95.0, 1, 1, false
[6765]: 1349, 86.0, 1, 1, false
[6765]: 1199, 73.0, 1, 1, false
[6765]: 884, 55.0, 1, 12, false
[6765]: 1279, 68.0, 1, 1, false
[6765]: 1323, 53.0, 1, 1, false
[6765]: 886, 28.0, 1, 1, false
[6765]: 2366, 6.0, 1, 1, false
[6765]: 830, 7.0, 5, 5, false
[6765]: 1247, 9.0, 1, 1, false
[6765]: 556, 99.0, 1, 12, false
[6765]: 555, 98.0, 1, 2, false
[6765]: 557, 80.0, 1, 1, false
[6765]: 554, 90.0, 2, 2, false
[6765]: 558, 79.0, 1, 2, false
[6765]: 562, 72.0, 2, 3, false
[6765]: 561, 74.0, 1, 2, false
[6765]: 564, 58.0, 2, 2, false
[6765]: 563, 58.0, 2, 2, false
[6765]: 1623, 62.0, 1, 1, false
[6765]: 1621, 46.0, 1, 1, false
[6765]: 1619, 32.0, 1, 1, false
[6765]: 1617, 4.0, 1, 1, false
[6765]: 995, 90.0, 1, 1, false
[6765]: 1925, 69.0, 1, 1, false
[6765]: 1947, 68.0, 1, 1, false
[6765]: 440, 56.0, 1, 1, false
[6765]: 2349, 73.0, 1, 1, false
[6765]: 1442, 32.0, 1, 1, false
[6765]: 1452, 53.0, 1, 1, false
[6765]: 1462, 54.0, 1, 1, false
[6765]: 0, 0.0, 0, 0, true
[6765]: 987, 64.0, 1, 1, false
[6765]: 985, 8.0, 1, 1, false
[6764]: 526, 100.0, 1, 1, false
[6764]: 532, 100.0, 1, 1, false
[6764]: 199, 97.0, 1, 1, false
[6764]: 201, 84.0, 1, 1, false
[6764]: 203, 99.0, 1, 1, false
[6764]: 205, 77.0, 1, 1, false
[6764]: 207, 61.0, 1, 1, false
[6764]: 209, 66.0, 1, 1, false
[6764]: 211, 70.0, 1, 1, false
[6764]: 213, 70.0, 1, 1, false
[6764]: 215, 25.0, 1, 1, false
[6764]: 217, 30.0, 1, 1, false
[6764]: 2485, 51.0, 1, 1, false
[6764]: 1203, 84.0, 1, 1, false
[6764]: 1137, 83.0, 1, 1, false
[6764]: 882, 87.0, 1, 1, false
[6764]: 1420, 81.0, 1, 1, false
[6764]: 1349, 82.0, 1, 1, false
[6764]: 1199, 73.0, 1, 1, false
[6764]: 884, 60.0, 1, 12, false
[6764]: 1279, 58.0, 1, 1, false
[6764]: 1323, 28.0, 1, 1, false
